fraud_id,fraud_type,location,date_reported,amount_loss,reported_by,age,channel,is_preventable,fraud_detected_at,risk_score
FRAUD-2555039,Payment Fraud,Ontario,2023-04-14,3694.98,victim,25,online,False,Completion,0.24
FRAUD-2958719,Payment Fraud,Ontario,2024-12-08,3019.37,victim,41,email,False,Completion,0.31
FRAUD-9944889,Payment Fraud,Ontario,2023-08-12,4638.27,bank,50,in-person,True,Processing,0.47
FRAUD-5897967,Payment Fraud,Ontario,2024-07-17,2814.72,victim,61,email,True,Completion,0.35
FRAUD-9838029,Payment Fraud,Ontario,2023-12-01,2657.54,employer,74,online,False,Initiation,0.48
FRAUD-1033087,Payment Fraud,Ontario,2023-10-21,4457.44,employer,44,phone,False,Completion,0.4
FRAUD-3314027,Payment Fraud,Ontario,2023-03-11,1989.22,victim,23,online,False,Completion,0.56
FRAUD-3473325,Payment Fraud,Ontario,2023-05-18,2406.93,employer,44,phone,True,Initiation,0.61
FRAUD-1526303,Payment Fraud,Ontario,2023-09-04,2401.47,victim,18,in-person,False,Processing,0.55
FRAUD-4687972,Payment Fraud,Ontario,2023-04-23,4637.74,police,48,email,True,Processing,0.39
FRAUD-9919791,Payment Fraud,Ontario,2024-10-13,714.67,police,69,in-person,True,Initiation,0.4
FRAUD-8309341,Payment Fraud,Ontario,2024-04-02,2705.4,bank,19,in-person,False,Completion,0.93
FRAUD-8621919,Payment Fraud,Ontario,2023-06-12,700.6,victim,74,in-person,True,Processing,0.74
FRAUD-7385909,Payment Fraud,Ontario,2024-03-26,1067.28,bank,75,email,True,Initiation,0.69
FRAUD-4514839,Payment Fraud,Ontario,2024-10-15,3914.53,bank,46,online,True,Completion,0.93
FRAUD-6974749,Payment Fraud,Ontario,2023-05-08,4402.35,police,57,in-person,True,Completion,0.47
FRAUD-8313315,Payment Fraud,Ontario,2023-10-18,606.69,bank,46,email,True,Initiation,0.9
FRAUD-3337315,Payment Fraud,Ontario,2023-11-26,3395.4,bank,35,phone,True,Initiation,0.24
FRAUD-8333287,Payment Fraud,Ontario,2023-06-02,4032.52,victim,52,in-person,False,Completion,0.28
FRAUD-6396979,Payment Fraud,Ontario,2024-12-01,2683.05,police,47,email,False,Initiation,0.65
FRAUD-5924646,Payment Fraud,Ontario,2023-08-06,2870.66,police,42,email,True,Initiation,0.85
FRAUD-5740477,Payment Fraud,Ontario,2024-08-22,4986.67,bank,45,phone,True,Processing,0.75
FRAUD-1003087,Payment Fraud,Ontario,2024-07-15,2120.69,bank,57,online,True,Initiation,0.52
FRAUD-6553314,Payment Fraud,Ontario,2024-11-21,140.71,bank,31,in-person,False,Processing,0.31
FRAUD-1269759,Payment Fraud,Ontario,2024-03-08,4800.1,police,40,online,True,Initiation,0.55
FRAUD-3031463,Payment Fraud,Ontario,2024-11-02,3471.4,victim,26,email,False,Initiation,0.7
FRAUD-1067451,Payment Fraud,Ontario,2023-02-15,2473.66,victim,49,in-person,False,Initiation,0.74
FRAUD-3555657,Payment Fraud,Ontario,2024-07-12,2164.88,police,62,online,False,Initiation,0.35
FRAUD-3865859,Payment Fraud,Ontario,2024-06-28,3868.02,employer,25,in-person,False,Completion,0.34
FRAUD-8923710,Payment Fraud,Ontario,2023-07-11,1627.53,victim,19,online,True,Initiation,0.51
FRAUD-1987212,Payment Fraud,Ontario,2024-02-10,1223.31,employer,72,in-person,False,Processing,0.67
FRAUD-5709216,Payment Fraud,Ontario,2023-08-17,1560.62,employer,70,in-person,True,Completion,0.49
FRAUD-4609057,Payment Fraud,Ontario,2023-03-13,2466.02,victim,32,online,True,Initiation,0.67
FRAUD-3341754,Payment Fraud,Ontario,2024-06-14,2951.56,bank,32,email,False,Completion,0.34
FRAUD-1601146,Payment Fraud,Ontario,2023-06-19,690.81,employer,70,online,True,Processing,0.66
FRAUD-8060616,Payment Fraud,Ontario,2024-04-23,4875.99,bank,42,in-person,False,Initiation,0.75
FRAUD-2394485,Payment Fraud,Ontario,2023-08-20,4753.17,police,70,online,False,Initiation,0.9
FRAUD-5483113,Payment Fraud,Ontario,2024-08-28,908.81,police,41,in-person,False,Initiation,0.36
FRAUD-1520207,Payment Fraud,Ontario,2023-08-17,3969.61,police,52,phone,True,Initiation,0.47
FRAUD-7666327,Payment Fraud,Ontario,2024-03-29,2448.6,police,78,phone,False,Initiation,0.72
FRAUD-9843737,Payment Fraud,Ontario,2024-10-04,2213.38,victim,53,email,False,Completion,0.9
FRAUD-8367026,Payment Fraud,Ontario,2023-06-06,4520.14,bank,55,email,False,Processing,0.62
FRAUD-9172633,Payment Fraud,Ontario,2023-06-22,2000.37,bank,73,email,False,Processing,0.41
FRAUD-4703758,Payment Fraud,Ontario,2024-01-08,3746.48,victim,35,phone,True,Completion,0.41
FRAUD-7224695,Payment Fraud,Ontario,2023-08-24,3600.85,police,19,email,True,Processing,0.58
FRAUD-6914698,Payment Fraud,Ontario,2024-12-21,4935.9,victim,27,online,False,Initiation,0.6
FRAUD-5946545,Payment Fraud,Ontario,2024-11-14,734.29,employer,74,in-person,True,Completion,0.28
FRAUD-6247507,Payment Fraud,Ontario,2024-11-25,2159.24,police,51,in-person,False,Initiation,0.72
FRAUD-6225162,Payment Fraud,Ontario,2024-05-04,1995.92,employer,51,email,False,Processing,0.24
FRAUD-4377066,Payment Fraud,Ontario,2024-06-28,3273.84,police,57,phone,False,Processing,0.25
FRAUD-1943958,Payment Fraud,Ontario,2023-02-22,3834.01,bank,72,email,False,Completion,0.71
FRAUD-8646860,Payment Fraud,Ontario,2023-02-08,4417.11,victim,50,in-person,False,Processing,0.37
FRAUD-8773057,Payment Fraud,Ontario,2024-12-25,579.2,employer,54,online,False,Initiation,0.66
FRAUD-8683475,Payment Fraud,Ontario,2023-05-07,2242.33,victim,43,in-person,False,Initiation,0.69
FRAUD-9856926,Payment Fraud,Ontario,2024-09-20,760.5,bank,33,online,True,Completion,0.61
FRAUD-2605771,Payment Fraud,Ontario,2023-08-31,4083.42,employer,65,online,False,Initiation,0.75
FRAUD-1312355,Payment Fraud,Ontario,2023-07-11,3117.82,victim,68,in-person,False,Completion,0.62
FRAUD-5615386,Payment Fraud,Ontario,2023-12-14,4867.56,police,23,email,True,Completion,0.57
FRAUD-4305940,Payment Fraud,Ontario,2024-12-02,2204.92,employer,73,email,False,Processing,0.42
FRAUD-9793436,Payment Fraud,Ontario,2023-10-16,3292.4,bank,60,email,True,Initiation,0.56
FRAUD-9032535,Payment Fraud,Ontario,2023-05-02,3123.9,employer,35,email,False,Processing,0.51
FRAUD-5446448,Payment Fraud,Ontario,2024-02-10,553.36,police,56,phone,True,Processing,0.29
FRAUD-9335020,Payment Fraud,Ontario,2024-06-02,2201.69,bank,36,in-person,True,Processing,0.82
FRAUD-5211476,Payment Fraud,Ontario,2024-02-10,592.13,employer,73,email,True,Initiation,0.79
FRAUD-2811068,Payment Fraud,Ontario,2024-03-31,3332.49,bank,59,phone,True,Initiation,0.39
FRAUD-8644073,Payment Fraud,Ontario,2024-01-06,2464.41,bank,24,email,False,Processing,0.25
FRAUD-6413879,Payment Fraud,Ontario,2024-07-29,1300.37,police,48,in-person,False,Completion,0.95
FRAUD-6841386,Payment Fraud,Ontario,2024-10-28,4763.47,employer,54,email,True,Completion,0.29
FRAUD-7735152,Payment Fraud,Ontario,2024-07-16,2659.63,bank,20,phone,False,Processing,0.48
FRAUD-2465481,Payment Fraud,Ontario,2024-10-22,2072.59,employer,38,online,False,Initiation,0.83
FRAUD-6456500,Payment Fraud,Ontario,2023-05-13,1204.62,employer,51,email,True,Completion,0.9
FRAUD-5156808,Payment Fraud,Ontario,2023-04-04,1266.17,bank,56,email,False,Initiation,0.8
FRAUD-5526965,Payment Fraud,Ontario,2023-02-07,637.2,police,45,phone,False,Initiation,0.25
FRAUD-6836691,Payment Fraud,Ontario,2023-06-09,3876.33,employer,32,online,True,Processing,0.89
FRAUD-4660961,Payment Fraud,Ontario,2024-02-28,970.59,police,46,phone,True,Completion,0.2
FRAUD-4932395,Payment Fraud,Ontario,2023-09-20,1020.12,police,28,in-person,True,Completion,0.62
FRAUD-4791696,Payment Fraud,Ontario,2024-11-14,1189.33,employer,72,phone,False,Completion,0.45
FRAUD-9568801,Payment Fraud,Ontario,2023-10-07,325.75,victim,52,in-person,True,Processing,0.8
FRAUD-7383971,Payment Fraud,Ontario,2023-02-23,2397.21,police,41,in-person,False,Initiation,0.66
FRAUD-3758138,Payment Fraud,Ontario,2023-08-23,3585.6,employer,19,phone,False,Initiation,0.41
FRAUD-9221310,Payment Fraud,Ontario,2024-09-11,1905.96,employer,30,in-person,True,Completion,0.68
FRAUD-8612778,Payment Fraud,Ontario,2024-08-03,1848.36,police,28,in-person,False,Processing,0.52
FRAUD-9302162,Payment Fraud,Ontario,2023-02-10,1029.42,victim,51,online,True,Completion,0.51
FRAUD-7727412,Payment Fraud,Ontario,2023-04-05,1960.4,employer,58,email,False,Initiation,0.82
FRAUD-5731990,Payment Fraud,Ontario,2023-04-17,4320.53,bank,42,in-person,True,Processing,0.4
FRAUD-2840413,Payment Fraud,Ontario,2023-10-14,3607.35,victim,57,online,False,Initiation,0.37
FRAUD-5268988,Payment Fraud,Ontario,2024-01-23,1592.85,victim,43,online,False,Processing,0.83
FRAUD-6553103,Payment Fraud,Ontario,2023-02-23,3189.21,victim,37,phone,True,Completion,0.81
FRAUD-2100339,Payment Fraud,Ontario,2023-02-07,2015.76,victim,45,email,True,Processing,0.5
FRAUD-4178675,Payment Fraud,Ontario,2024-11-21,2350.03,victim,50,email,False,Completion,0.26
FRAUD-2814835,Payment Fraud,Ontario,2023-11-15,3608.39,police,50,email,False,Initiation,0.3
FRAUD-4411949,Payment Fraud,Ontario,2023-08-30,1114.04,victim,19,in-person,True,Completion,0.26
FRAUD-9906305,Payment Fraud,Ontario,2024-06-24,881.19,victim,77,email,False,Initiation,0.85
FRAUD-8388967,Payment Fraud,Ontario,2023-04-16,1684.12,victim,30,phone,True,Processing,0.48
FRAUD-6739431,Payment Fraud,Ontario,2024-09-13,4708.2,police,20,phone,True,Processing,0.76
FRAUD-7179861,Payment Fraud,Ontario,2023-09-19,3874.12,police,65,online,False,Processing,0.55
FRAUD-8852339,Payment Fraud,Ontario,2023-05-31,2561.23,bank,30,phone,False,Initiation,0.94
FRAUD-5932500,Payment Fraud,Ontario,2023-10-25,1415.91,bank,79,online,False,Initiation,0.36
FRAUD-9163380,Payment Fraud,Ontario,2024-08-16,3838.15,bank,80,phone,False,Initiation,0.75
FRAUD-4538437,Payment Fraud,Ontario,2023-10-01,1485.24,victim,49,phone,True,Initiation,0.34
FRAUD-1763120,Payment Fraud,Ontario,2023-04-14,431.41,victim,50,phone,True,Processing,0.28
FRAUD-6705375,Payment Fraud,Ontario,2024-05-21,2358.59,police,36,email,True,Completion,0.72
FRAUD-2869565,Payment Fraud,Ontario,2023-08-17,4701.84,employer,69,in-person,True,Initiation,0.43
FRAUD-4535523,Payment Fraud,Ontario,2023-01-08,425.67,employer,50,email,True,Initiation,0.41
FRAUD-7398428,Payment Fraud,Ontario,2023-05-03,1865.5,police,25,in-person,True,Initiation,0.83
FRAUD-5902766,Payment Fraud,Ontario,2023-02-28,3315.58,police,19,email,False,Processing,0.81
FRAUD-5656221,Payment Fraud,Ontario,2024-07-14,1360.39,employer,53,email,False,Initiation,0.59
FRAUD-9783579,Payment Fraud,Ontario,2024-09-04,4531.05,police,43,online,False,Initiation,0.25
FRAUD-3951592,Payment Fraud,Ontario,2023-10-31,1374.47,employer,75,online,False,Initiation,0.21
FRAUD-8978428,Payment Fraud,Ontario,2024-11-29,820.13,victim,78,online,False,Processing,0.7
FRAUD-8120558,Payment Fraud,Ontario,2024-03-03,3462.59,bank,40,email,False,Completion,0.49
FRAUD-4591305,Payment Fraud,Ontario,2024-03-16,4129.09,victim,54,phone,True,Processing,0.58
FRAUD-4022861,Payment Fraud,Ontario,2023-05-11,1316.19,bank,63,phone,True,Initiation,0.91
FRAUD-5682076,Payment Fraud,Ontario,2024-10-25,4102.1,police,37,in-person,False,Initiation,0.28
FRAUD-9538802,Payment Fraud,Ontario,2023-10-20,1483.36,police,34,phone,False,Completion,0.53
FRAUD-7955768,Payment Fraud,Ontario,2023-11-02,4210.51,police,54,email,False,Completion,0.64
FRAUD-6916929,Payment Fraud,Ontario,2024-05-12,1755.05,police,70,online,False,Processing,0.72
FRAUD-1299962,Payment Fraud,Ontario,2024-09-04,2195.42,victim,72,in-person,True,Processing,0.93
FRAUD-1565768,Payment Fraud,Ontario,2023-07-14,3399.73,bank,21,in-person,False,Completion,0.45
FRAUD-9772576,Payment Fraud,Ontario,2023-10-08,940.06,employer,50,email,False,Completion,0.35
FRAUD-4572712,Payment Fraud,Ontario,2023-10-24,832.82,employer,72,phone,False,Initiation,0.92
FRAUD-3263071,Payment Fraud,Ontario,2024-10-04,3867.3,victim,67,phone,True,Processing,0.45
FRAUD-3391093,Payment Fraud,Ontario,2023-08-06,4263.7,victim,65,email,False,Processing,0.21
FRAUD-2847011,Payment Fraud,Ontario,2024-04-04,3933.55,employer,77,email,True,Processing,0.74
FRAUD-3604383,Payment Fraud,Ontario,2024-09-28,461.7,victim,48,online,False,Processing,0.79
FRAUD-5754721,Payment Fraud,Ontario,2023-08-15,3579.31,police,75,email,True,Initiation,0.86
FRAUD-2793744,Payment Fraud,Ontario,2024-05-09,4893.6,police,80,online,False,Completion,0.86
FRAUD-3073411,Payment Fraud,Ontario,2023-02-20,3929.72,victim,60,online,False,Initiation,0.66
FRAUD-9537079,Payment Fraud,Ontario,2023-11-19,4847.8,bank,18,online,True,Initiation,0.95
FRAUD-8234233,Payment Fraud,Ontario,2023-05-02,4878.99,police,75,phone,False,Initiation,0.62
FRAUD-5739430,Payment Fraud,Ontario,2023-10-01,2218.11,bank,46,online,True,Processing,0.76
FRAUD-6009413,Payment Fraud,Ontario,2024-12-23,1518.73,victim,38,email,False,Initiation,0.51
FRAUD-3492560,Payment Fraud,Ontario,2023-07-04,3800.0,police,31,online,False,Completion,0.83
FRAUD-6331443,Payment Fraud,Ontario,2024-09-13,985.45,bank,37,in-person,False,Completion,0.62
FRAUD-5268052,Payment Fraud,Ontario,2023-06-17,1498.78,police,43,email,False,Processing,0.74
FRAUD-3234549,Payment Fraud,Ontario,2023-07-29,1213.62,police,31,online,True,Completion,0.35
FRAUD-8275315,Payment Fraud,Ontario,2023-09-04,4249.98,police,63,online,False,Initiation,0.91
FRAUD-4116362,Payment Fraud,Ontario,2023-06-24,4728.37,victim,40,in-person,False,Initiation,0.22
FRAUD-7496621,Payment Fraud,Ontario,2024-06-18,4414.92,bank,61,online,True,Completion,0.72
FRAUD-6224475,Payment Fraud,Ontario,2023-03-16,2261.96,employer,70,email,False,Completion,0.75
FRAUD-5502777,Payment Fraud,Ontario,2023-10-13,2158.96,bank,22,in-person,False,Initiation,0.29
FRAUD-6226743,Payment Fraud,Ontario,2023-05-16,3925.62,bank,77,in-person,True,Initiation,0.56
FRAUD-3865693,Payment Fraud,Ontario,2024-03-10,4178.58,victim,28,email,True,Processing,0.84
FRAUD-6887884,Payment Fraud,Ontario,2023-08-11,2812.32,bank,65,online,True,Processing,0.5
FRAUD-9116496,Payment Fraud,Ontario,2024-05-21,3999.92,police,23,in-person,True,Initiation,0.83
FRAUD-8129121,Payment Fraud,Ontario,2023-12-22,636.64,employer,23,phone,False,Completion,0.76
FRAUD-3619772,Payment Fraud,Ontario,2023-01-18,3437.81,victim,25,email,False,Initiation,0.21
FRAUD-7951026,Payment Fraud,Ontario,2024-03-29,1732.25,bank,68,phone,True,Completion,0.63
FRAUD-7295532,Payment Fraud,Ontario,2024-10-11,826.72,bank,78,phone,True,Processing,0.59
FRAUD-9322962,Payment Fraud,Ontario,2023-06-15,3984.33,bank,20,online,False,Completion,0.29
FRAUD-1670279,Payment Fraud,Ontario,2023-06-12,4011.84,victim,27,email,False,Completion,0.37
FRAUD-8393985,Payment Fraud,Ontario,2023-11-09,2339.09,employer,69,email,False,Initiation,0.38
FRAUD-1101543,Payment Fraud,Ontario,2024-06-09,2926.01,police,40,in-person,False,Processing,0.3
FRAUD-7011046,Payment Fraud,Ontario,2023-06-06,1325.52,employer,67,in-person,False,Completion,0.34
FRAUD-5452324,Payment Fraud,Ontario,2024-01-22,1142.67,police,78,email,False,Processing,0.86
FRAUD-6286865,Payment Fraud,Ontario,2024-05-19,3985.97,police,34,email,False,Initiation,0.3
FRAUD-3879741,Payment Fraud,Ontario,2024-09-26,4189.96,bank,48,online,True,Processing,0.47
FRAUD-9442378,Payment Fraud,Ontario,2024-04-01,2818.7,bank,67,email,False,Initiation,0.23
FRAUD-6862545,Payment Fraud,Ontario,2024-03-21,3221.54,bank,65,online,True,Initiation,0.9
FRAUD-6058329,Payment Fraud,Ontario,2023-06-20,4724.76,bank,80,phone,True,Completion,0.7
FRAUD-3818622,Payment Fraud,Ontario,2024-08-24,2150.3,police,60,email,True,Initiation,0.9
FRAUD-9141398,Payment Fraud,Ontario,2024-10-16,4606.69,employer,18,phone,False,Initiation,0.66
FRAUD-4760747,Payment Fraud,Ontario,2023-08-23,2421.96,victim,50,phone,True,Completion,0.33
FRAUD-4217752,Payment Fraud,Ontario,2023-07-28,1729.96,employer,72,phone,True,Completion,0.73
FRAUD-9471407,Payment Fraud,Ontario,2024-08-19,4170.35,police,43,phone,False,Initiation,0.83
FRAUD-5493206,Payment Fraud,Ontario,2023-04-03,1884.42,bank,30,email,True,Initiation,0.72
FRAUD-8767843,Payment Fraud,Ontario,2023-10-13,2762.35,bank,60,email,False,Processing,0.6
FRAUD-8579487,Payment Fraud,Ontario,2024-01-29,4863.94,employer,55,email,True,Initiation,0.81
FRAUD-4472670,Payment Fraud,Ontario,2024-08-09,3007.3,victim,57,email,True,Completion,0.74
FRAUD-8123938,Payment Fraud,Ontario,2024-12-17,1692.38,bank,23,online,False,Processing,0.21
FRAUD-5331906,Payment Fraud,Ontario,2024-08-18,1368.59,police,32,email,False,Initiation,0.87
FRAUD-3576694,Payment Fraud,Ontario,2023-10-12,3729.64,victim,51,phone,False,Completion,0.71
FRAUD-4048144,Payment Fraud,Ontario,2024-04-07,3367.72,employer,32,email,False,Processing,0.29
FRAUD-1843827,Payment Fraud,Ontario,2023-02-24,4586.06,police,49,email,True,Processing,0.37
FRAUD-7890909,Payment Fraud,Ontario,2024-11-16,3869.31,bank,66,in-person,False,Completion,0.37
FRAUD-5716220,Payment Fraud,Ontario,2023-10-12,2248.08,police,29,in-person,False,Processing,0.44
FRAUD-4029801,Payment Fraud,Ontario,2023-04-21,1975.6,employer,23,online,True,Initiation,0.89
FRAUD-4978655,Payment Fraud,Ontario,2024-09-13,2550.92,bank,30,online,False,Completion,0.94
FRAUD-9636076,Payment Fraud,Ontario,2024-02-02,1407.34,employer,76,online,True,Completion,0.42
FRAUD-4666973,Payment Fraud,Ontario,2023-11-01,3859.6,employer,75,in-person,False,Initiation,0.82
FRAUD-3222608,Payment Fraud,Ontario,2024-02-06,124.45,victim,71,email,False,Processing,0.83
FRAUD-7075680,Payment Fraud,Ontario,2024-04-07,2497.19,employer,28,email,True,Initiation,0.94
FRAUD-4939295,Payment Fraud,Ontario,2024-03-10,1537.76,bank,71,online,True,Initiation,0.48
FRAUD-3878688,Payment Fraud,Ontario,2024-03-20,3353.06,police,61,email,True,Initiation,0.49
FRAUD-7945672,Payment Fraud,Ontario,2024-08-01,4897.73,employer,71,online,True,Completion,0.78
FRAUD-7526468,Payment Fraud,Ontario,2024-09-13,1975.65,bank,19,in-person,False,Completion,0.45
FRAUD-3613918,Payment Fraud,Ontario,2023-04-14,3502.78,victim,35,phone,False,Initiation,0.22
FRAUD-6964867,Payment Fraud,Ontario,2024-03-05,4873.36,bank,21,phone,True,Processing,0.21
FRAUD-5200415,Payment Fraud,Ontario,2024-12-02,4090.0,employer,65,online,True,Completion,0.9
FRAUD-9389240,Payment Fraud,Ontario,2023-11-11,4033.46,employer,24,phone,True,Initiation,0.3
FRAUD-1181191,Payment Fraud,Ontario,2024-01-18,2589.77,police,57,phone,True,Completion,0.28
FRAUD-4555022,Payment Fraud,Ontario,2024-04-19,3705.96,employer,50,in-person,True,Completion,0.95
FRAUD-8229686,Payment Fraud,Ontario,2024-12-09,3717.8,bank,58,phone,True,Completion,0.71
FRAUD-3452506,Payment Fraud,Ontario,2023-02-11,775.54,employer,77,online,True,Completion,0.93
FRAUD-7953837,Payment Fraud,Ontario,2024-05-07,2447.02,victim,77,in-person,False,Processing,0.25
FRAUD-5186443,Payment Fraud,Ontario,2023-05-25,2386.87,bank,78,email,False,Initiation,0.63
FRAUD-2068133,Payment Fraud,Ontario,2023-10-23,1120.11,victim,60,email,False,Completion,0.21
FRAUD-1584132,Payment Fraud,Ontario,2024-10-28,1418.62,victim,29,in-person,False,Completion,0.27
FRAUD-7436325,Payment Fraud,Ontario,2024-06-05,1186.05,victim,50,in-person,False,Completion,0.75
FRAUD-3251680,Payment Fraud,Ontario,2024-09-19,1000.48,victim,23,in-person,True,Processing,0.55
FRAUD-6038101,Payment Fraud,Ontario,2024-12-10,4006.91,victim,36,online,False,Completion,0.83
FRAUD-5919575,Payment Fraud,Ontario,2024-12-11,852.26,bank,69,phone,False,Processing,0.65
FRAUD-7032413,Payment Fraud,Ontario,2024-10-13,3566.46,victim,70,online,True,Completion,0.77
FRAUD-8256950,Payment Fraud,Ontario,2023-12-20,4033.42,employer,70,email,True,Processing,0.64
FRAUD-7034328,Payment Fraud,Ontario,2024-09-11,4031.21,victim,69,email,True,Completion,0.68
FRAUD-2748081,Payment Fraud,Ontario,2024-11-12,4444.99,police,76,phone,False,Initiation,0.68
FRAUD-2367814,Payment Fraud,Ontario,2023-05-21,4659.99,employer,25,in-person,True,Processing,0.71
FRAUD-2784650,Payment Fraud,Ontario,2024-08-24,2284.55,police,79,phone,False,Completion,0.21
FRAUD-4435234,Payment Fraud,Ontario,2024-06-12,1607.96,bank,29,phone,False,Completion,0.27
FRAUD-1681557,Payment Fraud,Ontario,2024-07-03,1314.62,victim,20,email,True,Completion,0.66
FRAUD-9599803,Payment Fraud,Ontario,2023-12-12,3136.35,employer,34,online,True,Initiation,0.21
FRAUD-3004151,Payment Fraud,Ontario,2024-10-12,3349.72,police,42,in-person,False,Processing,0.73
FRAUD-9326465,Payment Fraud,Ontario,2023-08-13,4543.55,employer,37,in-person,False,Completion,0.25
FRAUD-2408940,Payment Fraud,Ontario,2024-02-19,3846.87,victim,78,online,True,Initiation,0.49
FRAUD-5781747,Payment Fraud,Ontario,2023-05-08,2161.73,police,56,phone,False,Processing,0.54
FRAUD-4623728,Payment Fraud,Ontario,2023-05-15,3150.39,employer,45,online,True,Initiation,0.9
FRAUD-3301192,Payment Fraud,Ontario,2023-06-01,3697.97,employer,18,online,True,Processing,0.42
FRAUD-2364255,Payment Fraud,Ontario,2023-05-12,1730.79,bank,61,phone,True,Processing,0.62
FRAUD-4027752,Payment Fraud,Ontario,2024-04-27,1563.28,bank,23,online,False,Initiation,0.59
FRAUD-6476869,Payment Fraud,Ontario,2023-09-06,3486.67,victim,21,online,False,Processing,0.49
FRAUD-5427335,Payment Fraud,Ontario,2024-10-15,1077.45,victim,28,online,True,Processing,0.37
FRAUD-2543103,Payment Fraud,Ontario,2023-01-18,4114.18,employer,58,phone,False,Processing,0.27
FRAUD-4900000,Payment Fraud,Ontario,2023-07-20,4691.35,employer,24,phone,False,Completion,0.81
FRAUD-1062918,Payment Fraud,Ontario,2023-01-24,768.73,police,28,online,False,Completion,0.81
FRAUD-6875793,Payment Fraud,Ontario,2024-08-23,4487.75,victim,33,in-person,True,Processing,0.55
FRAUD-7289521,Payment Fraud,Ontario,2023-01-30,2158.62,victim,61,online,True,Initiation,0.62
FRAUD-9776516,Payment Fraud,Ontario,2024-10-11,2146.17,employer,23,email,False,Completion,0.24
FRAUD-4375103,Payment Fraud,Ontario,2023-01-22,3382.38,bank,69,in-person,False,Initiation,0.61
FRAUD-6177757,Payment Fraud,Ontario,2023-08-01,2220.01,employer,41,online,False,Completion,0.24
FRAUD-9132124,Payment Fraud,Ontario,2023-11-24,3854.62,bank,47,email,True,Completion,0.93
FRAUD-9311984,Payment Fraud,Ontario,2023-05-28,4503.76,bank,21,phone,True,Processing,0.93
FRAUD-3869903,Payment Fraud,Ontario,2023-05-10,1065.47,victim,56,phone,False,Initiation,0.22
FRAUD-4114969,Payment Fraud,Ontario,2024-06-26,171.92,victim,70,email,False,Completion,0.23
FRAUD-5815490,Payment Fraud,Ontario,2023-10-08,432.2,bank,37,phone,False,Initiation,0.94
FRAUD-8410070,Payment Fraud,Ontario,2023-08-02,4053.78,bank,38,in-person,False,Completion,0.53
FRAUD-5568090,Payment Fraud,Ontario,2024-12-02,4622.06,police,78,in-person,True,Completion,0.45
FRAUD-3702416,Payment Fraud,Ontario,2024-07-24,1327.04,victim,76,in-person,False,Completion,0.72
FRAUD-9297111,Payment Fraud,Ontario,2024-06-22,3178.46,bank,54,email,False,Completion,0.34
FRAUD-3314779,Payment Fraud,Ontario,2024-10-01,4615.0,bank,43,email,False,Initiation,0.23
FRAUD-5686493,Payment Fraud,Ontario,2024-01-19,678.17,police,72,phone,True,Processing,0.51
FRAUD-1125594,Payment Fraud,Ontario,2023-01-20,4719.16,employer,23,in-person,True,Completion,0.23
FRAUD-3364630,Payment Fraud,Ontario,2024-05-10,4164.59,bank,30,email,True,Initiation,0.29
FRAUD-1970936,Payment Fraud,Ontario,2023-10-05,4878.91,victim,58,in-person,True,Initiation,0.81
FRAUD-2550147,Payment Fraud,Ontario,2023-08-28,1302.19,employer,58,online,False,Processing,0.56
FRAUD-6076863,Payment Fraud,Ontario,2023-01-31,1108.11,police,63,phone,False,Initiation,0.84
FRAUD-2814319,Payment Fraud,Ontario,2023-07-21,3100.19,bank,36,online,True,Initiation,0.73
FRAUD-7547301,Payment Fraud,Ontario,2024-11-25,1722.31,police,34,phone,False,Completion,0.2
FRAUD-5113892,Payment Fraud,Ontario,2024-12-08,2184.21,bank,28,email,False,Processing,0.95
FRAUD-9796659,Payment Fraud,Ontario,2024-03-14,3120.09,victim,41,in-person,True,Completion,0.32
FRAUD-5510080,Payment Fraud,Ontario,2024-02-03,4126.44,victim,45,phone,True,Processing,0.77
FRAUD-3485010,Payment Fraud,Ontario,2024-03-19,1647.27,employer,21,email,False,Initiation,0.71
FRAUD-2623248,Payment Fraud,Ontario,2023-11-13,4948.74,police,75,in-person,False,Completion,0.38
FRAUD-2399513,Payment Fraud,Ontario,2023-07-23,2038.68,employer,59,email,False,Processing,0.72
FRAUD-9341403,Payment Fraud,Ontario,2024-03-28,3633.88,employer,73,email,True,Processing,0.38
FRAUD-8962642,Payment Fraud,Ontario,2023-02-22,3366.85,bank,51,email,False,Initiation,0.42
FRAUD-9609180,Payment Fraud,Ontario,2023-12-21,826.0,employer,59,in-person,False,Completion,0.95
FRAUD-7591504,Payment Fraud,Ontario,2023-05-23,928.68,bank,51,online,False,Completion,0.89
FRAUD-1389804,Payment Fraud,Ontario,2023-08-24,3647.54,victim,50,phone,True,Processing,0.54
FRAUD-2577788,Payment Fraud,Ontario,2024-07-09,220.12,employer,63,in-person,True,Initiation,0.89
FRAUD-5827582,Payment Fraud,Ontario,2023-12-05,1248.84,police,78,online,False,Processing,0.36
FRAUD-4278181,Payment Fraud,Ontario,2023-09-29,527.4,employer,50,phone,False,Processing,0.73
FRAUD-8624514,Payment Fraud,Ontario,2023-04-16,3667.56,police,40,in-person,False,Processing,0.28
FRAUD-6702099,Payment Fraud,Ontario,2023-03-11,2354.4,police,51,email,True,Completion,0.58
FRAUD-6505869,Payment Fraud,Ontario,2023-12-25,653.88,bank,75,in-person,False,Initiation,0.56
